InventoryId,SalesDate,SalesQuantity,SalesDollars,Store,Brand,Description,SalesPrice,VendorNo,VendorName,City,State,PurchasePrice,SAB,STaxRate,SalesTax
NJ-5264-89980,2017-11-30,50,1149.5,NJ-5264,89980,Special Edition: Thomas & Friends Wooden Railway Battery-Operated Diesel (Limited Stock),22.99,55185,FisherPrice,Secaucus,NJ,7.99,NJ,0.06625,76.154375
NJ-5264-89980,2017-11-30,10,229.9,NJ-5264,89980,Special Edition: Thomas & Friends Wooden Railway Battery-Operated Diesel (Limited Stock),22.99,55185,FisherPrice,Secaucus,NJ,7.99,NJ,0.06625,15.230875
NJ-5264-89980,2017-11-30,10,229.9,NJ-5264,89980,Special Edition: Thomas & Friends Wooden Railway Battery-Operated Diesel (Limited Stock),22.99,55185,FisherPrice,Secaucus,NJ,7.99,NJ,0.06625,15.230875
NJ-5264-89980,2017-11-30,100,2299.0,NJ-5264,89980,Special Edition: Thomas & Friends Wooden Railway Battery-Operated Diesel (Limited Stock),22.99,55185,FisherPrice,Secaucus,NJ,7.99,NJ,0.06625,152.30875
NJ-5264-89980,2017-11-30,100,2299.0,NJ-5264,89980,Special Edition: Thomas & Friends Wooden Railway Battery-Operated Diesel (Limited Stock),22.99,55185,FisherPrice,Secaucus,NJ,7.99,NJ,0.06625,152.30875
NJ-5264-89980,2017-11-30,10,229.9,NJ-5264,89980,Special Edition: Thomas & Friends Wooden Railway Battery-Operated Diesel (Limited Stock),22.99,55185,FisherPrice,Secaucus,NJ,7.99,NJ,0.06625,15.230875
NJ-5264-89980,2017-12-31,50,1149.5,NJ-5264,89980,Special Edition: Thomas & Friends Wooden Railway Battery-Operated Diesel (Limited Stock),22.99,55185,FisherPrice,Secaucus,NJ,7.99,NJ,0.06625,76.154375
NJ-5264-89980,2017-12-31,10,229.9,NJ-5264,89980,Special Edition: Thomas & Friends Wooden Railway Battery-Operated Diesel (Limited Stock),22.99,55185,FisherPrice,Secaucus,NJ,7.99,NJ,0.06625,15.230875
NJ-5264-89980,2017-12-31,100,2299.0,NJ-5264,89980,Special Edition: Thomas & Friends Wooden Railway Battery-Operated Diesel (Limited Stock),22.99,55185,FisherPrice,Secaucus,NJ,7.99,NJ,0.06625,152.30875
NJ-5264-89980,2017-12-31,100,2299.0,NJ-5264,89980,Special Edition: Thomas & Friends Wooden Railway Battery-Operated Diesel (Limited Stock),22.99,55185,FisherPrice,Secaucus,NJ,7.99,NJ,0.06625,152.30875
NJ-5264-89980,2017-12-31,50,1149.5,NJ-5264,89980,Special Edition: Thomas & Friends Wooden Railway Battery-Operated Diesel (Limited Stock),22.99,55185,FisherPrice,Secaucus,NJ,7.99,NJ,0.06625,76.154375
NJ-5264-89980,2017-12-31,50,1149.5,NJ-5264,89980,Special Edition: Thomas & Friends Wooden Railway Battery-Operated Diesel (Limited Stock),22.99,55185,FisherPrice,Secaucus,NJ,7.99,NJ,0.06625,76.154375
NJ-5264-89980,2017-12-31,100,2299.0,NJ-5264,89980,Special Edition: Thomas & Friends Wooden Railway Battery-Operated Diesel (Limited Stock),22.99,55185,FisherPrice,Secaucus,NJ,7.99,NJ,0.06625,152.30875
NJ-5264-89980,2017-12-31,100,2299.0,NJ-5264,89980,Special Edition: Thomas & Friends Wooden Railway Battery-Operated Diesel (Limited Stock),22.99,55185,FisherPrice,Secaucus,NJ,7.99,NJ,0.06625,152.30875
NJ-5264-89980,2017-12-31,10,229.9,NJ-5264,89980,Special Edition: Thomas & Friends Wooden Railway Battery-Operated Diesel (Limited Stock),22.99,55185,FisherPrice,Secaucus,NJ,7.99,NJ,0.06625,15.230875
NJ-5264-89980,2018-01-31,100,2299.0,NJ-5264,89980,Special Edition: Thomas & Friends Wooden Railway Battery-Operated Diesel (Limited Stock),22.99,55185,FisherPrice,Secaucus,NJ,7.99,NJ,0.06625,152.30875
NJ-5264-89980,2018-01-31,10,229.9,NJ-5264,89980,Special Edition: Thomas & Friends Wooden Railway Battery-Operated Diesel (Limited Stock),22.99,55185,FisherPrice,Secaucus,NJ,7.99,NJ,0.06625,15.230875
NJ-5264-89981,2017-02-28,100,1999.0,NJ-5264,89981,Special Edition: Little People Disney Snow White & the Seven Dwarfs (Limited Stock),19.99,55185,FisherPrice,Secaucus,NJ,6.99,NJ,0.06625,132.43375
NJ-5264-89981,2017-02-28,50,999.5,NJ-5264,89981,Special Edition: Little People Disney Snow White & the Seven Dwarfs (Limited Stock),19.99,55185,FisherPrice,Secaucus,NJ,6.99,NJ,0.06625,66.216875
NJ-5264-89981,2017-03-31,10,199.9,NJ-5264,89981,Special Edition: Little People Disney Snow White & the Seven Dwarfs (Limited Stock),19.99,55185,FisherPrice,Secaucus,NJ,6.99,NJ,0.06625,13.243375
NJ-5264-89981,2017-03-31,50,999.5,NJ-5264,89981,Special Edition: Little People Disney Snow White & the Seven Dwarfs (Limited Stock),19.99,55185,FisherPrice,Secaucus,NJ,6.99,NJ,0.06625,66.216875
NJ-5264-89981,2017-04-30,100,1999.0,NJ-5264,89981,Special Edition: Little People Disney Snow White & the Seven Dwarfs (Limited Stock),19.99,55185,FisherPrice,Secaucus,NJ,6.99,NJ,0.06625,132.43375
NJ-5264-89981,2017-04-30,100,1999.0,NJ-5264,89981,Special Edition: Little People Disney Snow White & the Seven Dwarfs (Limited Stock),19.99,55185,FisherPrice,Secaucus,NJ,6.99,NJ,0.06625,132.43375
NJ-5264-89981,2017-04-30,50,999.5,NJ-5264,89981,Special Edition: Little People Disney Snow White & the Seven Dwarfs (Limited Stock),19.99,55185,FisherPrice,Secaucus,NJ,6.99,NJ,0.06625,66.216875
NJ-5264-89981,2017-04-30,100,1999.0,NJ-5264,89981,Special Edition: Little People Disney Snow White & the Seven Dwarfs (Limited Stock),19.99,55185,FisherPrice,Secaucus,NJ,6.99,NJ,0.06625,132.43375
NJ-5264-89981,2017-05-31,10,199.9,NJ-5264,89981,Special Edition: Little People Disney Snow White & the Seven Dwarfs (Limited Stock),19.99,55185,FisherPrice,Secaucus,NJ,6.99,NJ,0.06625,13.243375
NJ-5264-89981,2017-05-31,100,1999.0,NJ-5264,89981,Special Edition: Little People Disney Snow White & the Seven Dwarfs (Limited Stock),19.99,55185,FisherPrice,Secaucus,NJ,6.99,NJ,0.06625,132.43375
NJ-5264-89981,2017-06-30,50,999.5,NJ-5264,89981,Special Edition: Little People Disney Snow White & the Seven Dwarfs (Limited Stock),19.99,55185,FisherPrice,Secaucus,NJ,6.99,NJ,0.06625,66.216875
NJ-5264-89981,2017-06-30,50,999.5,NJ-5264,89981,Special Edition: Little People Disney Snow White & the Seven Dwarfs (Limited Stock),19.99,55185,FisherPrice,Secaucus,NJ,6.99,NJ,0.06625,66.216875
NJ-5264-89981,2017-06-30,10,199.9,NJ-5264,89981,Special Edition: Little People Disney Snow White & the Seven Dwarfs (Limited Stock),19.99,55185,FisherPrice,Secaucus,NJ,6.99,NJ,0.06625,13.243375
NJ-5264-89981,2017-06-30,10,199.9,NJ-5264,89981,Special Edition: Little People Disney Snow White & the Seven Dwarfs (Limited Stock),19.99,55185,FisherPrice,Secaucus,NJ,6.99,NJ,0.06625,13.243375
NJ-5264-89981,2017-07-31,50,999.5,NJ-5264,89981,Special Edition: Little People Disney Snow White & the Seven Dwarfs (Limited Stock),19.99,55185,FisherPrice,Secaucus,NJ,6.99,NJ,0.06625,66.216875
NJ-5264-89981,2017-07-31,100,1999.0,NJ-5264,89981,Special Edition: Little People Disney Snow White & the Seven Dwarfs (Limited Stock),19.99,55185,FisherPrice,Secaucus,NJ,6.99,NJ,0.06625,132.43375
NJ-5264-89981,2017-07-31,100,1999.0,NJ-5264,89981,Special Edition: Little People Disney Snow White & the Seven Dwarfs (Limited Stock),19.99,55185,FisherPrice,Secaucus,NJ,6.99,NJ,0.06625,132.43375
NJ-5264-89981,2017-07-31,50,999.5,NJ-5264,89981,Special Edition: Little People Disney Snow White & the Seven Dwarfs (Limited Stock),19.99,55185,FisherPrice,Secaucus,NJ,6.99,NJ,0.06625,66.216875
NJ-5264-89981,2017-08-31,100,1999.0,NJ-5264,89981,Special Edition: Little People Disney Snow White & the Seven Dwarfs (Limited Stock),19.99,55185,FisherPrice,Secaucus,NJ,6.99,NJ,0.06625,132.43375
NJ-5264-89981,2017-09-30,100,1999.0,NJ-5264,89981,Special Edition: Little People Disney Snow White & the Seven Dwarfs (Limited Stock),19.99,55185,FisherPrice,Secaucus,NJ,6.99,NJ,0.06625,132.43375
NJ-5264-89981,2017-10-31,100,1999.0,NJ-5264,89981,Special Edition: Little People Disney Snow White & the Seven Dwarfs (Limited Stock),19.99,55185,FisherPrice,Secaucus,NJ,6.99,NJ,0.06625,132.43375
NJ-5264-89981,2017-10-31,100,1999.0,NJ-5264,89981,Special Edition: Little People Disney Snow White & the Seven Dwarfs (Limited Stock),19.99,55185,FisherPrice,Secaucus,NJ,6.99,NJ,0.06625,132.43375
NJ-5264-89981,2017-10-31,100,1999.0,NJ-5264,89981,Special Edition: Little People Disney Snow White & the Seven Dwarfs (Limited Stock),19.99,55185,FisherPrice,Secaucus,NJ,6.99,NJ,0.06625,132.43375
NJ-5264-89981,2017-11-30,50,999.5,NJ-5264,89981,Special Edition: Little People Disney Snow White & the Seven Dwarfs (Limited Stock),19.99,55185,FisherPrice,Secaucus,NJ,6.99,NJ,0.06625,66.216875
NJ-5264-89981,2017-12-31,10,199.9,NJ-5264,89981,Special Edition: Little People Disney Snow White & the Seven Dwarfs (Limited Stock),19.99,55185,FisherPrice,Secaucus,NJ,6.99,NJ,0.06625,13.243375
NJ-5264-89981,2017-12-31,100,1999.0,NJ-5264,89981,Special Edition: Little People Disney Snow White & the Seven Dwarfs (Limited Stock),19.99,55185,FisherPrice,Secaucus,NJ,6.99,NJ,0.06625,132.43375
NJ-5264-89981,2017-12-31,10,199.9,NJ-5264,89981,Special Edition: Little People Disney Snow White & the Seven Dwarfs (Limited Stock),19.99,55185,FisherPrice,Secaucus,NJ,6.99,NJ,0.06625,13.243375
NJ-5264-89981,2017-12-31,10,199.9,NJ-5264,89981,Special Edition: Little People Disney Snow White & the Seven Dwarfs (Limited Stock),19.99,55185,FisherPrice,Secaucus,NJ,6.99,NJ,0.06625,13.243375
NJ-5264-89981,2017-12-31,100,1999.0,NJ-5264,89981,Special Edition: Little People Disney Snow White & the Seven Dwarfs (Limited Stock),19.99,55185,FisherPrice,Secaucus,NJ,6.99,NJ,0.06625,132.43375
NJ-5264-89981,2017-12-31,50,999.5,NJ-5264,89981,Special Edition: Little People Disney Snow White & the Seven Dwarfs (Limited Stock),19.99,55185,FisherPrice,Secaucus,NJ,6.99,NJ,0.06625,66.216875
NJ-5264-89981,2017-12-31,10,199.9,NJ-5264,89981,Special Edition: Little People Disney Snow White & the Seven Dwarfs (Limited Stock),19.99,55185,FisherPrice,Secaucus,NJ,6.99,NJ,0.06625,13.243375
NJ-5264-89981,2017-12-31,100,1999.0,NJ-5264,89981,Special Edition: Little People Disney Snow White & the Seven Dwarfs (Limited Stock),19.99,55185,FisherPrice,Secaucus,NJ,6.99,NJ,0.06625,132.43375
NJ-5264-89981,2017-12-31,50,999.5,NJ-5264,89981,Special Edition: Little People Disney Snow White & the Seven Dwarfs (Limited Stock),19.99,55185,FisherPrice,Secaucus,NJ,6.99,NJ,0.06625,66.216875
NJ-5264-89981,2017-12-31,100,1999.0,NJ-5264,89981,Special Edition: Little People Disney Snow White & the Seven Dwarfs (Limited Stock),19.99,55185,FisherPrice,Secaucus,NJ,6.99,NJ,0.06625,132.43375
NJ-5264-89981,2017-12-31,100,1999.0,NJ-5264,89981,Special Edition: Little People Disney Snow White & the Seven Dwarfs (Limited Stock),19.99,55185,FisherPrice,Secaucus,NJ,6.99,NJ,0.06625,132.43375
NJ-5264-89981,2017-12-31,100,1999.0,NJ-5264,89981,Special Edition: Little People Disney Snow White & the Seven Dwarfs (Limited Stock),19.99,55185,FisherPrice,Secaucus,NJ,6.99,NJ,0.06625,132.43375
NJ-5264-89981,2018-01-31,50,999.5,NJ-5264,89981,Special Edition: Little People Disney Snow White & the Seven Dwarfs (Limited Stock),19.99,55185,FisherPrice,Secaucus,NJ,6.99,NJ,0.06625,66.216875
NJ-5264-89982,2017-02-28,100,7995.0,NJ-5264,89982,Special Edition: Little People Christmas on Main Street (Limited Stock),79.95,55185,FisherPrice,Secaucus,NJ,26.99,NJ,0.06625,529.66875
NJ-5264-89982,2017-03-31,10,799.5,NJ-5264,89982,Special Edition: Little People Christmas on Main Street (Limited Stock),79.95,55185,FisherPrice,Secaucus,NJ,26.99,NJ,0.06625,52.966875
NJ-5264-89982,2017-04-30,50,3997.5,NJ-5264,89982,Special Edition: Little People Christmas on Main Street (Limited Stock),79.95,55185,FisherPrice,Secaucus,NJ,26.99,NJ,0.06625,264.834375
NJ-5264-89982,2017-04-30,10,799.5,NJ-5264,89982,Special Edition: Little People Christmas on Main Street (Limited Stock),79.95,55185,FisherPrice,Secaucus,NJ,26.99,NJ,0.06625,52.966875
NJ-5264-89982,2017-04-30,50,3997.5,NJ-5264,89982,Special Edition: Little People Christmas on Main Street (Limited Stock),79.95,55185,FisherPrice,Secaucus,NJ,26.99,NJ,0.06625,264.834375
NJ-5264-89982,2017-05-31,10,799.5,NJ-5264,89982,Special Edition: Little People Christmas on Main Street (Limited Stock),79.95,55185,FisherPrice,Secaucus,NJ,26.99,NJ,0.06625,52.966875
NJ-5264-89982,2017-05-31,10,799.5,NJ-5264,89982,Special Edition: Little People Christmas on Main Street (Limited Stock),79.95,55185,FisherPrice,Secaucus,NJ,26.99,NJ,0.06625,52.966875
NJ-5264-89982,2017-05-31,50,3997.5,NJ-5264,89982,Special Edition: Little People Christmas on Main Street (Limited Stock),79.95,55185,FisherPrice,Secaucus,NJ,26.99,NJ,0.06625,264.834375
NJ-5264-89982,2017-05-31,100,7995.0,NJ-5264,89982,Special Edition: Little People Christmas on Main Street (Limited Stock),79.95,55185,FisherPrice,Secaucus,NJ,26.99,NJ,0.06625,529.66875
NJ-5264-89982,2017-05-31,10,799.5,NJ-5264,89982,Special Edition: Little People Christmas on Main Street (Limited Stock),79.95,55185,FisherPrice,Secaucus,NJ,26.99,NJ,0.06625,52.966875
NJ-5264-89982,2017-06-30,10,799.5,NJ-5264,89982,Special Edition: Little People Christmas on Main Street (Limited Stock),79.95,55185,FisherPrice,Secaucus,NJ,26.99,NJ,0.06625,52.966875
NJ-5264-89982,2017-06-30,50,3997.5,NJ-5264,89982,Special Edition: Little People Christmas on Main Street (Limited Stock),79.95,55185,FisherPrice,Secaucus,NJ,26.99,NJ,0.06625,264.834375
NJ-5264-89982,2017-07-31,10,799.5,NJ-5264,89982,Special Edition: Little People Christmas on Main Street (Limited Stock),79.95,55185,FisherPrice,Secaucus,NJ,26.99,NJ,0.06625,52.966875
NJ-5264-89982,2017-07-31,50,3997.5,NJ-5264,89982,Special Edition: Little People Christmas on Main Street (Limited Stock),79.95,55185,FisherPrice,Secaucus,NJ,26.99,NJ,0.06625,264.834375
NJ-5264-89982,2017-07-31,10,799.5,NJ-5264,89982,Special Edition: Little People Christmas on Main Street (Limited Stock),79.95,55185,FisherPrice,Secaucus,NJ,26.99,NJ,0.06625,52.966875
NJ-5264-89982,2017-08-31,10,799.5,NJ-5264,89982,Special Edition: Little People Christmas on Main Street (Limited Stock),79.95,55185,FisherPrice,Secaucus,NJ,26.99,NJ,0.06625,52.966875
NJ-5264-89982,2017-09-30,50,3997.5,NJ-5264,89982,Special Edition: Little People Christmas on Main Street (Limited Stock),79.95,55185,FisherPrice,Secaucus,NJ,26.99,NJ,0.06625,264.834375
NJ-5264-89982,2017-09-30,100,7995.0,NJ-5264,89982,Special Edition: Little People Christmas on Main Street (Limited Stock),79.95,55185,FisherPrice,Secaucus,NJ,26.99,NJ,0.06625,529.66875
NJ-5264-89982,2017-09-30,50,3997.5,NJ-5264,89982,Special Edition: Little People Christmas on Main Street (Limited Stock),79.95,55185,FisherPrice,Secaucus,NJ,26.99,NJ,0.06625,264.834375
NJ-5264-89982,2017-09-30,10,799.5,NJ-5264,89982,Special Edition: Little People Christmas on Main Street (Limited Stock),79.95,55185,FisherPrice,Secaucus,NJ,26.99,NJ,0.06625,52.966875
NJ-5264-89982,2017-10-31,100,7995.0,NJ-5264,89982,Special Edition: Little People Christmas on Main Street (Limited Stock),79.95,55185,FisherPrice,Secaucus,NJ,26.99,NJ,0.06625,529.66875
NJ-5264-89982,2017-11-30,10,799.5,NJ-5264,89982,Special Edition: Little People Christmas on Main Street (Limited Stock),79.95,55185,FisherPrice,Secaucus,NJ,26.99,NJ,0.06625,52.966875
NJ-5264-89982,2017-11-30,10,799.5,NJ-5264,89982,Special Edition: Little People Christmas on Main Street (Limited Stock),79.95,55185,FisherPrice,Secaucus,NJ,26.99,NJ,0.06625,52.966875
NJ-5264-89982,2017-11-30,10,799.5,NJ-5264,89982,Special Edition: Little People Christmas on Main Street (Limited Stock),79.95,55185,FisherPrice,Secaucus,NJ,26.99,NJ,0.06625,52.966875
NJ-5264-89982,2017-11-30,10,799.5,NJ-5264,89982,Special Edition: Little People Christmas on Main Street (Limited Stock),79.95,55185,FisherPrice,Secaucus,NJ,26.99,NJ,0.06625,52.966875
NJ-5264-89982,2017-11-30,50,3997.5,NJ-5264,89982,Special Edition: Little People Christmas on Main Street (Limited Stock),79.95,55185,FisherPrice,Secaucus,NJ,26.99,NJ,0.06625,264.834375
NJ-5264-89982,2017-12-31,10,799.5,NJ-5264,89982,Special Edition: Little People Christmas on Main Street (Limited Stock),79.95,55185,FisherPrice,Secaucus,NJ,26.99,NJ,0.06625,52.966875
NJ-5264-89982,2017-12-31,10,799.5,NJ-5264,89982,Special Edition: Little People Christmas on Main Street (Limited Stock),79.95,55185,FisherPrice,Secaucus,NJ,26.99,NJ,0.06625,52.966875
NJ-5264-89982,2017-12-31,10,799.5,NJ-5264,89982,Special Edition: Little People Christmas on Main Street (Limited Stock),79.95,55185,FisherPrice,Secaucus,NJ,26.99,NJ,0.06625,52.966875
NJ-5264-89982,2017-12-31,10,799.5,NJ-5264,89982,Special Edition: Little People Christmas on Main Street (Limited Stock),79.95,55185,FisherPrice,Secaucus,NJ,26.99,NJ,0.06625,52.966875
NJ-5264-89982,2017-12-31,100,7995.0,NJ-5264,89982,Special Edition: Little People Christmas on Main Street (Limited Stock),79.95,55185,FisherPrice,Secaucus,NJ,26.99,NJ,0.06625,529.66875
NJ-5264-89982,2017-12-31,10,799.5,NJ-5264,89982,Special Edition: Little People Christmas on Main Street (Limited Stock),79.95,55185,FisherPrice,Secaucus,NJ,26.99,NJ,0.06625,52.966875
NJ-5264-89982,2017-12-31,100,7995.0,NJ-5264,89982,Special Edition: Little People Christmas on Main Street (Limited Stock),79.95,55185,FisherPrice,Secaucus,NJ,26.99,NJ,0.06625,529.66875
NJ-5264-89982,2017-12-31,100,7995.0,NJ-5264,89982,Special Edition: Little People Christmas on Main Street (Limited Stock),79.95,55185,FisherPrice,Secaucus,NJ,26.99,NJ,0.06625,529.66875
NJ-5264-89982,2017-12-31,50,3997.5,NJ-5264,89982,Special Edition: Little People Christmas on Main Street (Limited Stock),79.95,55185,FisherPrice,Secaucus,NJ,26.99,NJ,0.06625,264.834375
NJ-5264-89982,2018-01-31,10,799.5,NJ-5264,89982,Special Edition: Little People Christmas on Main Street (Limited Stock),79.95,55185,FisherPrice,Secaucus,NJ,26.99,NJ,0.06625,52.966875
NJ-5264-89983,2017-02-28,10,109.9,NJ-5264,89983,Special Edition: Scoop n Link Bath Boats (Limited Stock),10.99,55185,FisherPrice,Secaucus,NJ,3.99,NJ,0.06625,7.280875000000001
NJ-5264-89983,2017-02-28,50,549.5,NJ-5264,89983,Special Edition: Scoop n Link Bath Boats (Limited Stock),10.99,55185,FisherPrice,Secaucus,NJ,3.99,NJ,0.06625,36.404375
NJ-5264-89983,2017-03-31,50,549.5,NJ-5264,89983,Special Edition: Scoop n Link Bath Boats (Limited Stock),10.99,55185,FisherPrice,Secaucus,NJ,3.99,NJ,0.06625,36.404375
NJ-5264-89983,2017-03-31,50,549.5,NJ-5264,89983,Special Edition: Scoop n Link Bath Boats (Limited Stock),10.99,55185,FisherPrice,Secaucus,NJ,3.99,NJ,0.06625,36.404375
NJ-5264-89983,2017-03-31,100,1099.0,NJ-5264,89983,Special Edition: Scoop n Link Bath Boats (Limited Stock),10.99,55185,FisherPrice,Secaucus,NJ,3.99,NJ,0.06625,72.80875
NJ-5264-89983,2017-03-31,50,549.5,NJ-5264,89983,Special Edition: Scoop n Link Bath Boats (Limited Stock),10.99,55185,FisherPrice,Secaucus,NJ,3.99,NJ,0.06625,36.404375
NJ-5264-89983,2017-04-30,100,1099.0,NJ-5264,89983,Special Edition: Scoop n Link Bath Boats (Limited Stock),10.99,55185,FisherPrice,Secaucus,NJ,3.99,NJ,0.06625,72.80875
NJ-5264-89983,2017-04-30,100,1099.0,NJ-5264,89983,Special Edition: Scoop n Link Bath Boats (Limited Stock),10.99,55185,FisherPrice,Secaucus,NJ,3.99,NJ,0.06625,72.80875
NJ-5264-89983,2017-04-30,100,1099.0,NJ-5264,89983,Special Edition: Scoop n Link Bath Boats (Limited Stock),10.99,55185,FisherPrice,Secaucus,NJ,3.99,NJ,0.06625,72.80875
NJ-5264-89983,2017-04-30,50,549.5,NJ-5264,89983,Special Edition: Scoop n Link Bath Boats (Limited Stock),10.99,55185,FisherPrice,Secaucus,NJ,3.99,NJ,0.06625,36.404375
NJ-5264-89983,2017-05-31,50,549.5,NJ-5264,89983,Special Edition: Scoop n Link Bath Boats (Limited Stock),10.99,55185,FisherPrice,Secaucus,NJ,3.99,NJ,0.06625,36.404375
NJ-5264-89983,2017-06-30,100,1099.0,NJ-5264,89983,Special Edition: Scoop n Link Bath Boats (Limited Stock),10.99,55185,FisherPrice,Secaucus,NJ,3.99,NJ,0.06625,72.80875
NJ-5264-89983,2017-06-30,50,549.5,NJ-5264,89983,Special Edition: Scoop n Link Bath Boats (Limited Stock),10.99,55185,FisherPrice,Secaucus,NJ,3.99,NJ,0.06625,36.404375
NJ-5264-89983,2017-06-30,10,109.9,NJ-5264,89983,Special Edition: Scoop n Link Bath Boats (Limited Stock),10.99,55185,FisherPrice,Secaucus,NJ,3.99,NJ,0.06625,7.280875000000001
NJ-5264-89983,2017-06-30,50,549.5,NJ-5264,89983,Special Edition: Scoop n Link Bath Boats (Limited Stock),10.99,55185,FisherPrice,Secaucus,NJ,3.99,NJ,0.06625,36.404375
NJ-5264-89983,2017-07-31,10,109.9,NJ-5264,89983,Special Edition: Scoop n Link Bath Boats (Limited Stock),10.99,55185,FisherPrice,Secaucus,NJ,3.99,NJ,0.06625,7.280875000000001
NJ-5264-89983,2017-07-31,100,1099.0,NJ-5264,89983,Special Edition: Scoop n Link Bath Boats (Limited Stock),10.99,55185,FisherPrice,Secaucus,NJ,3.99,NJ,0.06625,72.80875
NJ-5264-89983,2017-07-31,100,1099.0,NJ-5264,89983,Special Edition: Scoop n Link Bath Boats (Limited Stock),10.99,55185,FisherPrice,Secaucus,NJ,3.99,NJ,0.06625,72.80875
NJ-5264-89983,2017-07-31,100,1099.0,NJ-5264,89983,Special Edition: Scoop n Link Bath Boats (Limited Stock),10.99,55185,FisherPrice,Secaucus,NJ,3.99,NJ,0.06625,72.80875
NJ-5264-89983,2017-07-31,10,109.9,NJ-5264,89983,Special Edition: Scoop n Link Bath Boats (Limited Stock),10.99,55185,FisherPrice,Secaucus,NJ,3.99,NJ,0.06625,7.280875000000001
NJ-5264-89983,2017-08-31,10,109.9,NJ-5264,89983,Special Edition: Scoop n Link Bath Boats (Limited Stock),10.99,55185,FisherPrice,Secaucus,NJ,3.99,NJ,0.06625,7.280875000000001
NJ-5264-89983,2017-08-31,100,1099.0,NJ-5264,89983,Special Edition: Scoop n Link Bath Boats (Limited Stock),10.99,55185,FisherPrice,Secaucus,NJ,3.99,NJ,0.06625,72.80875
NJ-5264-89983,2017-08-31,100,1099.0,NJ-5264,89983,Special Edition: Scoop n Link Bath Boats (Limited Stock),10.99,55185,FisherPrice,Secaucus,NJ,3.99,NJ,0.06625,72.80875
NJ-5264-89983,2017-08-31,100,1099.0,NJ-5264,89983,Special Edition: Scoop n Link Bath Boats (Limited Stock),10.99,55185,FisherPrice,Secaucus,NJ,3.99,NJ,0.06625,72.80875
NJ-5264-89983,2017-08-31,50,549.5,NJ-5264,89983,Special Edition: Scoop n Link Bath Boats (Limited Stock),10.99,55185,FisherPrice,Secaucus,NJ,3.99,NJ,0.06625,36.404375
NJ-5264-89983,2017-09-30,10,109.9,NJ-5264,89983,Special Edition: Scoop n Link Bath Boats (Limited Stock),10.99,55185,FisherPrice,Secaucus,NJ,3.99,NJ,0.06625,7.280875000000001
NJ-5264-89983,2017-10-31,50,549.5,NJ-5264,89983,Special Edition: Scoop n Link Bath Boats (Limited Stock),10.99,55185,FisherPrice,Secaucus,NJ,3.99,NJ,0.06625,36.404375
NJ-5264-89983,2017-10-31,50,549.5,NJ-5264,89983,Special Edition: Scoop n Link Bath Boats (Limited Stock),10.99,55185,FisherPrice,Secaucus,NJ,3.99,NJ,0.06625,36.404375
NJ-5264-89983,2017-11-30,10,109.9,NJ-5264,89983,Special Edition: Scoop n Link Bath Boats (Limited Stock),10.99,55185,FisherPrice,Secaucus,NJ,3.99,NJ,0.06625,7.280875000000001
NJ-5264-89983,2017-11-30,10,109.9,NJ-5264,89983,Special Edition: Scoop n Link Bath Boats (Limited Stock),10.99,55185,FisherPrice,Secaucus,NJ,3.99,NJ,0.06625,7.280875000000001
NJ-5264-89983,2017-11-30,50,549.5,NJ-5264,89983,Special Edition: Scoop n Link Bath Boats (Limited Stock),10.99,55185,FisherPrice,Secaucus,NJ,3.99,NJ,0.06625,36.404375
NJ-5264-89983,2017-12-31,100,1099.0,NJ-5264,89983,Special Edition: Scoop n Link Bath Boats (Limited Stock),10.99,55185,FisherPrice,Secaucus,NJ,3.99,NJ,0.06625,72.80875
NJ-5264-89983,2017-12-31,100,1099.0,NJ-5264,89983,Special Edition: Scoop n Link Bath Boats (Limited Stock),10.99,55185,FisherPrice,Secaucus,NJ,3.99,NJ,0.06625,72.80875
NJ-5264-89983,2017-12-31,50,549.5,NJ-5264,89983,Special Edition: Scoop n Link Bath Boats (Limited Stock),10.99,55185,FisherPrice,Secaucus,NJ,3.99,NJ,0.06625,36.404375
NJ-5264-89983,2017-12-31,100,1099.0,NJ-5264,89983,Special Edition: Scoop n Link Bath Boats (Limited Stock),10.99,55185,FisherPrice,Secaucus,NJ,3.99,NJ,0.06625,72.80875
NJ-5264-89983,2017-12-31,10,109.9,NJ-5264,89983,Special Edition: Scoop n Link Bath Boats (Limited Stock),10.99,55185,FisherPrice,Secaucus,NJ,3.99,NJ,0.06625,7.280875000000001
NJ-5264-89983,2017-12-31,50,549.5,NJ-5264,89983,Special Edition: Scoop n Link Bath Boats (Limited Stock),10.99,55185,FisherPrice,Secaucus,NJ,3.99,NJ,0.06625,36.404375
NJ-5264-89983,2018-01-31,10,109.9,NJ-5264,89983,Special Edition: Scoop n Link Bath Boats (Limited Stock),10.99,55185,FisherPrice,Secaucus,NJ,3.99,NJ,0.06625,7.280875000000001
NJ-5264-89984,2017-02-28,50,1812.5,NJ-5264,89984,Special Edition: Little People Lil Movers School Bus (Pink) (Limited Stock),36.25,55185,FisherPrice,Secaucus,NJ,12.99,NJ,0.06625,120.078125
NJ-5264-89984,2017-03-31,50,1812.5,NJ-5264,89984,Special Edition: Little People Lil Movers School Bus (Pink) (Limited Stock),36.25,55185,FisherPrice,Secaucus,NJ,12.99,NJ,0.06625,120.078125
